,Product Name,Sale Price,Market Price,Discount Offered,Product Rating,No_of_rating,No_of_review,Product Specs,Category,Product Company
12039,"25 L Storage Water Geyser (SUPER_HOTLINE_25LTR, Multicolor)",4499,6990,35,4.5,163,62,"[""Storage Geyser"", ""25 L"", ""1 YEAR MANUFACTURER WARRANTY""]",Water Geyser,DIGISMART
12040,"3 L Instant Water Geyser (CG VISPA 3L, White)",2399,4500,46,4.0,370,59,"[""Instant Geyser"", ""3 L"", ""5 Year Inner Warranty, 2 Year Product Warranty""]",Water Geyser,CG
12041,10 L Storage Water Geyser (Versa ASWH-3510 Powerful Heating Rust Proof Plastic Body White & M...,6999,10000,30,4.7,3,0,"[""Storage Geyser"", ""10 L"", ""Tank: 5 years, Heating Element: 2 years, Product: 2 years""]",Water Geyser,Crompton
12042,"50 L Storage Water Geyser (Monza NU, White)",16500,23890,30,4.2,1229,143,"[""Storage Geyser"", ""50 L"", ""7 year warranty on inner container Tank ; 4 year warranty on heating element ; 2 year comprehensive Warranty on All Product.""]",Water Geyser,HAVELLS
12043,Smith 15 L Storage Water Geyser | 2kW | Vertical | Designed for high rise buildings with 8 bar pres...,11899,17500,32,4.3,413,39,"[""Storage Geyser"", ""15 L"", ""7 Years Warranty on Tank, 4 Years Extended Warranty, 2 Years Comprehensive Warranty""]",Water Geyser,AO
12044,Smith 5 L Instant Water Geyser | 3kW | Shock-proof outer body | Designed for high rise buildings wi...,3499,6490,46,3.8,401,21,"[""Instant Geyser"", ""5 L"", ""Comprehensive - 2 Years, Heating Element - 2 Years, Tank - 5 Years""]",Water Geyser,AO
12045,"Electric 10 L Storage Water Geyser (Aquabliss Plus, White)",5949,7790,23,4.1,2224,229,"[""Storage Geyser"", ""10 L"", ""7 Years on Tank, 3 Years on Heating Element and 2 Years on Product""]",Water Geyser,Orient
12046,"15 L Storage Water Geyser (Eterna 15L, White)",5983,9000,33,4.4,7,0,"[""Storage Geyser"", ""15 L"", ""5 Years Domestic Warranty on Tank and 2 Years Domestic Warranty on the Product from the Date of Purchase""]",Water Geyser,Polycab
12047,Smith 15 L Storage Water Geyser | 2kW | Vertical | Designed for high rise buildings with 8 bar pres...,10299,14300,27,4.1,420,19,"[""Storage Geyser"", ""15 L"", ""Comprehensive-2 Years, Heating Element-2+2* Years, Tank-7 Years""]",Water Geyser,AO
12048,"15 L Storage Water Geyser (Superb, Ivory)",3894,7629,48,4.3,17066,6293,"[""Storage Geyser"", ""15 L"", ""1 Year Limited Domestic Brand Warranty on Product & 5 Years on Inner Tank/Container.""]",Water Geyser,Longway
12049,"15 L Storage Water Geyser (Classic Delux 15 Ltr 5 Star Glasslined, White)",6399,12846,50,4.1,2060,166,"[""Storage Geyser"", ""15 L"", ""Tank: 5 years, Heating Element: 2 years, Product: 2 years""]",Water Geyser,Crompton
12050,"5 L Instant Water Geyser (Solarium Neo 5-L Instant Water Heater with Advanced 4 level Safety,...",3799,7200,47,4.0,24,1,"[""Instant Geyser"", ""5 L"", ""2 Years Warranty on Product, 2 Years Warranty on Heating Element, 5 Years Warranty on Tank""]",Water Geyser,Crompton
12051,"6 L Storage Water Geyser (Rapid Jet Plus, White)",6141,8500,27,4.3,6465,2425,"[""Storage Geyser"", ""6 L"", ""2 Years Warranty on Product, 5 Years on Tank and 5 Years on Heating Element""]",Water Geyser,Crompton
12052,"35 L Storage Water Geyser (HOTLINE 5 STAR, IVORY)",4599,7490,38,4.1,11881,776,"[""Storage Geyser"", ""35 L"", ""2 Year Warranty On Inner Tank, 1 Year On Components""]",Water Geyser,ACTIVA
12053,"Smart Appliances 25 L Storage Water Geyser (Immedio Prime 25L, NA)",7299,20490,64,3.9,166,14,"[""Storage Geyser"", ""25 L"", ""5 Years on Tank, 3 Years on Heating Element, 2 Years on Product""]",Water Geyser,Hindware
12054,"1 L Instant Water Geyser (AMAZE RED, Red)",1922,3999,51,4.3,8,0,"[""Instant Geyser"", ""1 L"", ""One Year Spare Replacement Warranty is available for this Model from the date of purchase If any Manufacturing defect.""]",Water Geyser,Mr.SHOT
12055,"15 L Storage Water Geyser (CDR DLX 15L, White)",7649,11074,30,4.0,4096,466,"[""Storage Geyser"", ""15 L"", ""Inner Tank: 5 years Product: 2 years Heating Element: 2 years""]",Water Geyser,Racold
12056,"3 L Instant Water Geyser (Rapido, White)",1799,3699,51,3.9,451,18,"[""Instant Geyser"", ""3 L"", ""2 Years Warranty""]",Water Geyser,Thomson
12057,"INTERNATIONAL 1 L Instant Water Geyser (1 L Instant Water Geyser (Instant Water Geyser, Water Heat...",1097,2999,63,3.9,19705,1647,"[""Instant Geyser"", ""1 L"", ""1 year""]",Water Geyser,CSI
12058,"INTERNATIONAL 1 L Instant Water Geyser (CSI INTERNATIONAL 1 L Instant Water Geyser, Red)",1030,2999,65,4.8,5,0,"[""Instant Geyser"", ""1 L"", ""1 Year""]",Water Geyser,CSI
12059,"25 L Storage Water Geyser (Versa Hz RHS, White)",9300,13900,33,4.2,544,61,"[""Storage Geyser"", ""25 L"", ""7 Years Warranty on Tank, 3 Years Warranty on Heating Element and 2 Years Warranty on Product""]",Water Geyser,Crompton
12060,"25 L Storage Water Geyser (Electric Geyser, White)",9149,10500,12,4.0,0,0,"[""Storage Geyser"", ""25 L"", ""4 years on product 7 years on inner tank""]",Water Geyser,Haier
12061,"15 L Storage Water Geyser Bacteria Proof System (ES15V-S1W, White)",9349,12500,25,4.1,315,34,"[""Storage Geyser"", ""15 L"", ""4 year on Product components & 7 Year on Tank""]",Water Geyser,Haier
12062,"10 L Storage Water Geyser (Rio 10L Storage Water Heater, Opal White)",5833,8200,28,4.5,29,1,"[""Storage Geyser"", ""10 L"", ""Guarantee - 5 Years on Inner Tank, 2 Years on Heating Element & 2 Years on Product""]",Water Geyser,Venus
12063,Smith 15 L Storage Water Geyser | 2kW | Vertical | Designed for high rise buildings with 8 bar pres...,6999,13100,46,4.2,11506,1011,"[""Storage Geyser"", ""15 L"", ""Comprehensive-2 Years, Tank-5 Years""]",Water Geyser,AO
12064,Smith 10 L Storage Water Geyser | 2kW | Vertical | Designed for high rise buildings with 8 bar pres...,6499,10800,39,4.0,1801,124,"[""Storage Geyser"", ""10 L"", ""5 Years Warranty on Tank, 2 Years Warranty on Heating Element, 2 Years Product Comprehensive Warranty""]",Water Geyser,AO
12065,"3 L Instant Water Geyser (SUPER RAPID, White)",2749,4600,40,3.5,8,1,"[""Instant Geyser"", ""3 L"", ""Tank: 5 years, Heating Element: 2 years, Product: 2 years""]",Water Geyser,Crompton
12066,"5.5 L Instant Water Geyser (Vesta, Grey)",2799,5499,49,4.5,26,11,"[""Instant Geyser"", ""5.5 L"", ""1 Year Limited Domestic Brand Warranty on Product & 5 Years on Inner Tank/Container.""]",Water Geyser,Longway
12067,Smith 15 L Storage Water Geyser | 2kW | Vertical | Designed for high rise buildings with 8 bar pres...,11899,17500,32,4.3,413,39,"[""Storage Geyser"", ""15 L"", ""7 Years Warranty on Tank, 4 Years Extended Warranty, 2 Years Comprehensive Warranty""]",Water Geyser,AO
12068,Smith 5 L Instant Water Geyser | 3kW | Shock-proof outer body | Designed for high rise buildings wi...,3499,6490,46,3.8,401,21,"[""Instant Geyser"", ""5 L"", ""Comprehensive - 2 Years, Heating Element - 2 Years, Tank - 5 Years""]",Water Geyser,AO
12069,"15 L Storage Water Geyser with Flexi Pipe and Free Installation (ORIZZONTE, White)",14399,20290,29,4.4,5,0,"[""Storage Geyser"", ""15 L"", ""7 year warranty on inner container; 2 year comprehensive warranty & 4 year warranty on heating element""]",Water Geyser,HAVELLS
12070,"15 L Storage Water Geyser (Spring BEE 5 Star Rating Metallic Body Copper Heating Element, Whit...",5990,9490,36,4.5,13,2,"[""Storage Geyser"", ""15 L"", ""1 year General Warranty, 5 Year on Storage Tank and 2 Year on Heating Element""]",Water Geyser,Blowhot
12071,"Tankless Instant Water Geyser (Kweik, Grey)",949,2590,63,3.6,11,1,"[""Instant Geyser"", ""0 L"", ""2 Years Warranty""]",Water Geyser,Hindware
12072,"15 L Storage Water Geyser (Monza NU 15 L, White)",9444,12499,24,4.2,1229,143,"[""Storage Geyser"", ""15 L"", ""7 Years Warranty on Inner Container, 4 Years Warranty on Heating Element, 2 Years Comprehensive Warranty""]",Water Geyser,HAVELLS
12073,Smith 15 L Storage Water Geyser | 2kW | Vertical | Designed for high rise buildings with 8 bar pres...,10299,14300,27,4.1,420,19,"[""Storage Geyser"", ""15 L"", ""Comprehensive-2 Years, Heating Element-2+2* Years, Tank-7 Years""]",Water Geyser,AO
12074,"15 L Storage Water Geyser (Superb, Ivory)",3894,7629,48,4.3,17066,6293,"[""Storage Geyser"", ""15 L"", ""1 Year Limited Domestic Brand Warranty on Product & 5 Years on Inner Tank/Container.""]",Water Geyser,Longway
12075,"Smart Appliances 25 L Storage Water Geyser (SWH 30 M PW / SWH 25 2 M PW, White)",8183,10290,20,4.3,296,41,"[""Storage Geyser"", ""25 L"", ""24 months overall warranty, 7 years on tank and 24 months on heating element""]",Water Geyser,Hindware
12076,"10 L Storage Water Geyser (Regera 10 Ltr Glasslined, Black, White)",6999,10999,36,4.2,13252,1416,"[""Storage Geyser"", ""10 L"", ""Tank: 7 years, Heating Element: 2 years, Product: 2 years""]",Water Geyser,Crompton
12077,"Smart Appliances 25 L Storage Water Geyser (Immedio Prime 25L, NA)",7299,20490,64,4.1,11881,776,"[""Storage Geyser"", ""25 L"", ""5 Years on Tank, 3 Years on Heating Element, 2 Years on Product""]",Water Geyser,Hindware
12078,"3 L Instant Water Geyser (3 KVA Special Anti Rust Coated SS Tank, Full Abs Body 5 Years Warrant...",2069,3790,45,4.3,7507,2496,"[""Instant Geyser"", ""3 L"", ""5 Year Warranty On Inner Tank, 1 Year On Components""]",Water Geyser,ACTIVA
12079,"15 L Storage Water Geyser (Popular 15 L Storage, Ivory)",3330,7070,52,3.9,81,6,"[""Storage Geyser"", ""15 L"", ""5 Years Warranty on Inner Container & 1 +1 Year Warranty on Products including On-Site & Off-Site, Domestic & International Warranty""]",Water Geyser,AIRDEC
12080,"1 L Instant Water Geyser (Portable Instant 001, Blue)",1099,1699,35,3.9,166,14,"[""Instant Geyser"", ""1 L"", ""Not in warranty""]",Water Geyser,Amai
12081,"35 L Storage Water Geyser (Cdr DLX Plus with Free Standard Installation & Pipes, White)",11197,18399,39,3.9,451,18,"[""Storage Geyser"", ""35 L"", ""7 YEARS ON TANK || 3 YEARS ON ELEMENT|| 2 YEARS ON PRODUCT""]",Water Geyser,Racold
12082,"1 L Instant Water Geyser (Instant Mini Water Geyser, Shock Proof for Home, Kitchen & Office, Blu...",1050,2499,57,4.0,0,0,"[""Instant Geyser"", ""1 L"", ""Any Manufacturing Defect""]",Water Geyser,Great
12083,"1 L Instant Water Geyser (AMAZE RED, Red)",1922,3999,51,5.0,0,0,"[""Instant Geyser"", ""1 L"", ""One Year Spare Replacement Warranty is available for this Model from the date of purchase If any Manufacturing defect.""]",Water Geyser,Mr.SHOT
12084,"INTERNATIONAL 1 L Instant Water Geyser (1 L Instant Water Geyser (Instant Water Geyser, Water Heat...",1097,2999,63,3.0,0,0,"[""Instant Geyser"", ""1 L"", ""1 year""]",Water Geyser,CSI
12085,"10 L Storage Water Geyser ((By Havells) Amaze (4 Star), White Blue)",6889,8499,18,4.0,61,6,"[""Storage Geyser"", ""10 L"", ""7 Years on Tank, 4 Years On Heating Element and 2 Years on Product""]",Water Geyser,STANDARD
12086,Smith 15 L Storage Water Geyser | 2kW | Vertical | Designed for high rise buildings with 8 bar pres...,7349,10900,32,4.2,11506,1011,"[""Storage Geyser"", ""15 L"", ""7 Years Warranty on Tank, 3 Years Extended Warranty, 2 Years Comprehensive Warranty""]",Water Geyser,AO
12087,Smith 15 L Storage Water Geyser | 2kW | Vertical | Designed for high rise buildings with 8 bar pres...,6999,13100,46,4.2,11506,1011,"[""Storage Geyser"", ""15 L"", ""Comprehensive-2 Years, Tank-5 Years""]",Water Geyser,AO
12088,Smith 10 L Storage Water Geyser | 2kW | Vertical | Designed for high rise buildings with 8 bar pres...,6499,10800,39,4.0,1801,124,"[""Storage Geyser"", ""10 L"", ""5 Years Warranty on Tank, 2 Years Warranty on Heating Element, 2 Years Product Comprehensive Warranty""]",Water Geyser,AO
12089,"15 L Storage Water Geyser (Celo Smart 15CVD, White)",8500,11750,27,4.3,59,5,"[""Storage Geyser"", ""15 L"", ""Guarantee -7 Years on Inner Tank, 3 Years on Heating Element & 2 Years on Product""]",Water Geyser,Venus
12090,"1 L Instant Water Geyser (Harez-INST-2000, White, Chrome Finish)",1500,2969,49,4.3,23,1,"[""Instant Geyser"", ""1 L"", ""non""]",Water Geyser,URMINENTERPRISE
12091,"25 L Storage Water Geyser (CDR Dlx HORIZONTAL 4 Star With Free Standard Installation & Pipes, W...",9614,13519,28,4.2,623,42,"[""Storage Geyser"", ""25 L"", ""5 Year Inner Tank || 2 Years Element || 2 Years Product""]",Water Geyser,Racold
12092,"15 L Storage Water Geyser (New Shakti Neo, White, Black)",5304,12406,57,4.3,413,39,"[""Storage Geyser"", ""15 L"", ""2 Year Manufacturer Warranty""]",Water Geyser,BAJAJ
12093,Smith 15 L Storage Water Geyser | 2kW | Vertical | Designed for high rise buildings with 8 bar pres...,11899,17500,32,3.8,401,21,"[""Storage Geyser"", ""15 L"", ""7 Years Warranty on Tank, 4 Years Extended Warranty, 2 Years Comprehensive Warranty""]",Water Geyser,AO
12094,Smith 5 L Instant Water Geyser | 3kW | Shock-proof outer body | Designed for high rise buildings wi...,3499,6490,46,3.9,19705,1647,"[""Instant Geyser"", ""5 L"", ""Comprehensive - 2 Years, Heating Element - 2 Years, Tank - 5 Years""]",Water Geyser,AO
12095,INTERNATIONAL 1 L Instant Water Geyser (1L INSTANT WATER PORTABLE HEATER GEYSER SHOCK PROOF PLASTI...,1415,1999,29,3.5,213,24,"[""Instant Geyser"", ""1 L"", ""1 Year""]",Water Geyser,CSI
12096,"6 L Gas Water Geyser (Majesty Duetto Gas Water Heater (PNG), White)",5599,6450,13,4.1,420,19,"[""Gas Geyser"", ""6 L"", ""2 Year Manufacturer Warranty""]",Water Geyser,BAJAJ
12097,Smith 15 L Storage Water Geyser | 2kW | Vertical | Designed for high rise buildings with 8 bar pres...,10299,14300,27,4.1,11881,776,"[""Storage Geyser"", ""15 L"", ""Comprehensive-2 Years, Heating Element-2+2* Years, Tank-7 Years""]",Water Geyser,AO
12098,"Smart Appliances 25 L Storage Water Geyser (Immedio Prime 25L, NA)",7299,20490,64,4.3,39,3,"[""Storage Geyser"", ""25 L"", ""5 Years on Tank, 3 Years on Heating Element, 2 Years on Product""]",Water Geyser,Hindware
12099,"25 L Storage Water Geyser with Flexi Pipe and Free Installation (Troica, Ivory Brown)",9300,14040,33,4.4,11,0,"[""Storage Geyser"", ""25 L"", ""7 Years Warranty on Inner Container, 4 Years Warranty on Heating Element, 2 Years Comprehensive Warranty""]",Water Geyser,HAVELLS
12100,"10 L Storage Water Geyser Shock Proof Incology Heating Element (ES10V-VL-F, White)",6410,9700,33,4.0,6,1,"[""Storage Geyser"", ""10 L"", ""3 years on product, 4 years on heating element and 10 years on inner tank . During Installation Customer will choose to change interchange panel.3 others clr available.""]",Water Geyser,Haier
12101,"25 L Storage Water Geyser (Omnis Slim Wifi 25 Ltr With Free Installation & Pipes, Steel, Black)",15299,26749,42,4.3,17066,6293,"[""Storage Geyser"", ""25 L"", ""2 years on product; 4 years on heating element and 7 years on tank""]",Water Geyser,Racold
12102,"35 L Storage Water Geyser (Radiant Dlx, White)",12999,21999,40,4.3,7507,2496,"[""Storage Geyser"", ""35 L"", ""Tank: 5 years, Heating Element: 2 years, Product: 2 years""]",Water Geyser,Crompton
12103,"15 L Storage Water Geyser (Superb, Ivory)",3894,7629,48,4.1,20257,2672,"[""Storage Geyser"", ""15 L"", ""1 Year Limited Domestic Brand Warranty on Product & 5 Years on Inner Tank/Container.""]",Water Geyser,Longway
12104,"3 L Instant Water Geyser (3 KVA Special Anti Rust Coated SS Tank, Full Abs Body 5 Years Warrant...",2069,3790,45,3.2,5,2,"[""Instant Geyser"", ""3 L"", ""5 Year Warranty On Inner Tank, 1 Year On Components""]",Water Geyser,ACTIVA
12105,"15 L Storage Water Geyser (Perfecto, White Black)",4179,7999,47,3.9,451,18,"[""Storage Geyser"", ""15 L"", ""5 Years Warranty on Inner Container & 1 Year Warranty on Components including On-Site & Off-Site, Domestic & International Warranty""]",Water Geyser,Candes
12106,"6 L Gas Water Geyser (ECO LPG WITH Racold ALLOY PIPE SET 45CM, White)",6599,9104,27,3.9,166,14,"[""Gas Geyser"", ""6 L"", ""2 YEARS""]",Water Geyser,Racold
12107,"INTERNATIONAL 1 L Instant Water Geyser (1 L Instant Water Geyser (Instant Water Geyser, Water Heat...",1097,2999,63,4.0,0,0,"[""Instant Geyser"", ""1 L"", ""1 year""]",Water Geyser,CSI
12108,"1 L Instant Water Geyser (AMAZE RED, Red)",1922,3999,51,5.0,0,0,"[""Instant Geyser"", ""1 L"", ""One Year Spare Replacement Warranty is available for this Model from the date of purchase If any Manufacturing defect.""]",Water Geyser,Mr.SHOT
12109,"6 L Gas Water Geyser (ECO LPG WITH Racold ALLOY PIPE SET 45CM, White)",6599,9104,27,3.2,5,2,"[""Gas Geyser"", ""6 L"", ""2 YEARS""]",Water Geyser,Racold
12110,"6 L Storage Water Geyser (Rapid Jet Plus, White)",6141,8500,27,4.0,24,1,"[""Storage Geyser"", ""6 L"", ""2 Years Warranty on Product, 5 Years on Tank and 5 Years on Heating Element""]",Water Geyser,Crompton
12111,"25 L Storage Water Geyser (SIETA PLUS 25 L, White)",8310,12299,32,4.2,20,4,"[""Storage Geyser"", ""25 L"", ""Sieta Plus series comes with 2 year product warranty, 3 years  for heating element and 7 years warranty for inner tank. Please contact V-Guard Customer Care 1800 103 1300(Toll-free) for service-related issues.""]",Water Geyser,V-Guard
12112,"25 L Storage Water Geyser (monza dx, ivory)",10209,15130,32,4.2,1229,143,"[""Storage Geyser"", ""25 L"", ""7 year warranty on inner container ; 4 year warranty on heating element ; 2 year comprehensive Warranty""]",Water Geyser,HAVELLS
12113,Smith 5 L Instant Water Geyser | 3kW | Shock-proof outer body | Designed for high rise buildings wi...,3499,6490,46,3.8,401,21,"[""Instant Geyser"", ""5 L"", ""Comprehensive - 2 Years, Heating Element - 2 Years, Tank - 5 Years""]",Water Geyser,AO
12114,"INTERNATIONAL 1 L Instant Water Geyser (CSI INTERNATIONAL 1 L Instant Water Geyser, Red)",1030,2999,65,3.9,19705,1647,"[""Instant Geyser"", ""1 L"", ""1 Year""]",Water Geyser,CSI
12115,"6 L Gas Water Geyser (FLAGRO 5.5 LTR 1.2 kg LPG, White)",6399,9395,31,4.1,697,70,"[""Gas Geyser"", ""6 L"", ""2 Year Comprehensive Warranty and 5 Year on Inner Container""]",Water Geyser,HAVELLS
12116,"15 L Storage Water Geyser with Free Installation & Flexi Pipes (Victo HL 15 Litre, White)",8999,12400,27,4.2,127,6,"[""Storage Geyser"", ""15 L"", ""2 Year (Product), 3 Year (Heating Element) & 7 Year (Inner Tank)""]",Water Geyser,V-Guard
12117,"INTERNATIONAL 1 L Instant Water Geyser (1 L Instant Water Geyser (Instant Water Geyser, Water Heat...",1097,2999,63,3.9,451,18,"[""Instant Geyser"", ""1 L"", ""1 year""]",Water Geyser,CSI
12118,"3 L Instant Water Geyser (Volcano 3 KVA Special Anti Rust Coated With 3 years warranty, White)",1999,4990,59,4.3,3087,1011,"[""Instant Geyser"", ""3 L"", ""3 years warranty on inner tank 1 year on all electricals parts, From Our Authorized Service Center Only.""]",Water Geyser,ACTIVA
12119,"25 L Storage Water Geyser (Electric Geyser, White)",9149,10500,12,4.2,544,61,"[""Storage Geyser"", ""25 L"", ""4 years on product 7 years on inner tank""]",Water Geyser,Haier
12120,"15 L Storage Water Geyser (Aquagenie, Moonflower grey)",7973,13095,39,4.0,53,4,"[""Storage Geyser"", ""15 L"", ""2 Years on Product, 3 Years on Heating Element,8 Years on Tank Warranty""]",Water Geyser,USHA
12121,"10 L Storage Water Geyser (Solarium CLX 10 Ltr Glasslined With Free Installation & Pipes, Whi...",7360,11700,37,4.0,3,0,"[""Storage Geyser"", ""10 L"", ""Tank: 5 years, Heating Element: 2 years, Product: 2 years""]",Water Geyser,Crompton
12122,10 L Instant Water Geyser (Executive Instant 3 KVA 5 Star Full ABS Body Shock Proof HD ISI Elem...,3699,5490,32,4.3,1023,397,"[""Instant Geyser"", ""10 L"", ""2 YEAR ON INNER TANK 1 YEAR ON COMPONENT""]",Water Geyser,ACTIVA
12123,Smith 15 L Storage Water Geyser | 2kW | Vertical | Designed for high rise buildings with 8 bar pres...,6999,13100,46,4.2,11506,1011,"[""Storage Geyser"", ""15 L"", ""Comprehensive-2 Years, Tank-5 Years""]",Water Geyser,AO
